Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified
27. Two daughters of this aged stream,,Henry Purcell,,Henry Purcell,Z628:King Arthur,,1691,#27,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,27. Two daughters of this aged stream,,"aria, duet",Gm,3,"soprano 1:soprano, soprano 2:soprano, 6-course bass viol, archlute",score,,,,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/27_two_daughters_of_this_aged_stream_S.ft3,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/pdf/27_two_daughters_of_this_aged_stream_S.pdf,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/midi/27_two_daughters_of_this_aged_stream_S.mid,1709916852,1711417565
27. Two daughters of this aged stream,,Henry Purcell,,Henry Purcell,Z628:King Arthur,,1691,#27,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,27. Two daughters of this aged stream,,"aria, duet",Gm,3,"soprano 1:soprano, soprano 2:soprano, 6-course bass viol, archlute",archlute,,,,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/27_two_daughters_of_this_aged_stream_T.ft3,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/pdf/27_two_daughters_of_this_aged_stream_T.pdf,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/midi/27_two_daughters_of_this_aged_stream_T.mid,1709916852,1711417565
27. Two daughters of this aged stream,,Henry Purcell,,Henry Purcell,Z628:King Arthur,,1691,#27,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,27. Two daughters of this aged stream,,"aria, duet",Gm,3,"soprano 1:soprano, soprano 2:soprano, 6-course bass viol, archlute","6-course bass viol, soprano 1, soprano 2",,,,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/27_two_daughters_of_this_aged_stream_VB.ft3,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/pdf/27_two_daughters_of_this_aged_stream_VB.pdf,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/midi/27_two_daughters_of_this_aged_stream_VB.mid,1709916852,1711417565
27. Two daughters of this aged stream,,Henry Purcell,,Henry Purcell,Z628:King Arthur,,1691,#27,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,27. Two daughters of this aged stream,,"aria, duet",Gm,3,"soprano 1:soprano, soprano 2:soprano, 6-course bass viol, archlute","archlute, soprano 1, soprano 2",,,,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/27_two_daughters_of_this_aged_stream_VT.ft3,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/pdf/27_two_daughters_of_this_aged_stream_VT.pdf,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/27_two_daughters_of_this_aged_stream/midi/27_two_daughters_of_this_aged_stream_VT.mid,1709916852,1711417565
36. Fairest Isle (BbM),,Henry Purcell,,Henry Purcell,Z628:King Arthur,,1691,#36b,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,36. Fairest Isle,,aria,BbM,3,"7-course, soprano",7-course,,,,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/BbM/36_fairest_isle_Bb_T.ft3,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/BbM/pdf/36_fairest_isle_Bb_T.pdf,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/BbM/midi/36_fairest_isle_Bb_T.mid,1709916852,1711575385
36. Fairest Isle (BbM),,Henry Purcell,,Henry Purcell,Z628:King Arthur,,1691,#36b,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,36. Fairest Isle,,aria,BbM,3,"7-course, soprano",score,,,,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/BbM/36_fairest_isle_Bb_VT.ft3,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/BbM/pdf/36_fairest_isle_Bb_VT.pdf,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/BbM/midi/36_fairest_isle_Bb_VT.mid,1709916852,1711575385
36. Fairest Isle (GM),,Henry Purcell,,Henry Purcell,Z628:King Arthur,,1691,#36g,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,36. Fairest Isle,,aria,GM,3,"9-course, soprano",9-course,,,,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/GM/36_fairest_isle_G_T.ft3,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/GM/pdf/36_fairest_isle_G_T.pdf,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/GM/midi/36_fairest_isle_G_T.mid,1709916852,1711575385
36. Fairest Isle (GM),,Henry Purcell,,Henry Purcell,Z628:King Arthur,,1691,#36g,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,36. Fairest Isle,,aria,GM,3,"9-course, soprano",score,,,,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/GM/36_fairest_isle_G_VT.ft3,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/GM/pdf/36_fairest_isle_G_VT.pdf,https://lutemusic.org/sources/PurcellH/Z628_king_arthur/36_fairest_isle/GM/midi/36_fairest_isle_G_VT.mid,1709916852,1711575385
1. Second Music - Air,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#1,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,air,BbM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin, kettle drums, trumpet 2:trumpet, trumpet 1:trumpet",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/01_second_music_air/01_second_music_air_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/01_second_music_air/pdf/01_second_music_air_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/01_second_music_air/midi/01_second_music_air_T.mid,1709916852,1711479841
The Fairy Queen,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#1a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,BbM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/01_second_music_air/01_second_music_air_TP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/01_second_music_air/pdf/01_second_music_air_TP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/01_second_music_air/midi/01_second_music_air_TP.mid,1709916852,1711593630
2. Second Music - Rondeau,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#2,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,rondeau,BbM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/02_rondeau/02_second_music_rondeau_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/02_rondeau/pdf/02_second_music_rondeau_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/02_rondeau/midi/02_second_music_rondeau_T.mid,1709916852,1711479841
2. Second Music - Rondeau,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#2a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,rondeau,BbM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/02_rondeau/02_second_music_rondeau_TP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/02_rondeau/pdf/02_second_music_rondeau_TP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/02_rondeau/midi/02_second_music_rondeau_TP.mid,1709916852,1711575385
4. Sing while we trip it,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#4,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,CM,3,"10-course, cello, soprano","10-course, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/04_sing_while_we_trip_it_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/pdf/04_sing_while_we_trip_it_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/midi/04_sing_while_we_trip_it_T.mid,1709916852,1711479841
4. Sing while we trip it,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#4,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,CM,3,"10-course, cello, soprano","10-course, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/04_sing_while_we_trip_it_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/pdf/04_sing_while_we_trip_it_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/midi/04_sing_while_we_trip_it_VT.mid,1709916852,1711479841
4. Sing while we trip it,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#4a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,CM,3,"10-course, cello, soprano","10-course, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/04_sing_while_we_trip_it_VTP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/pdf/04_sing_while_we_trip_it_VTP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/04_sing_while_we_trip_it/midi/04_sing_while_we_trip_it_VTP.mid,1709916852,1711575385
5. Dance for the Fairies,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#5,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,dance,GM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/05_dance_for_the_fairies/05_dance_for_the_fairies_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/05_dance_for_the_fairies/pdf/05_dance_for_the_fairies_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/05_dance_for_the_fairies/midi/05_dance_for_the_fairies_T.mid,1709916852,1711479841
5. Dance for the Fairies,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#5a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,dance,GM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/05_dance_for_the_fairies/05_dance_for_the_fairies_TP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/05_dance_for_the_fairies/pdf/05_dance_for_the_fairies_TP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/05_dance_for_the_fairies/midi/05_dance_for_the_fairies_TP.mid,1709916852,1711575385
6. Act IV Symphony,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#6,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"symphony, symphony-opera",DM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin, kettle drums, trumpet 2:trumpet, trumpet 1:trumpet",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/06_act_4_symphony/06_act_4_symphony_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/06_act_4_symphony/pdf/06_act_4_symphony_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/06_act_4_symphony/midi/06_act_4_symphony_T.mid,1709916852,1711479841
6. Act IV Symphony,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#6a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,"symphony, symphony-opera",DM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin, kettle drums, trumpet 2:trumpet, trumpet 1:trumpet",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/06_act_4_symphony/06_act_4_symphony_TP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/06_act_4_symphony/pdf/06_act_4_symphony_TP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/06_act_4_symphony/midi/06_act_4_symphony_TP.mid,1709916852,1711575385
7. Entry of Phoebus and 8. When a cruel long winter,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#7,Sarge Gerbode,Sarge Gerbode,,,,,,,aria,Am,3,"archlute, cello, viola, violin 2:violin,violin 1:violin, kettle drums, trumpet 2:trumpet, trumpet 1:trumpet, tenor",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/pdf/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/midi/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_T.mid,1709916852,1711479841
7. Entry of Phoebus and 8. When a cruel long winter,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#7,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Am,3,"archlute, cello, viola, violin 2:violin, violin 1:violin, kettle drums, trumpet 2:trumpet, trumpet 1:trumpet, tenor","archlute, tenor",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/pdf/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/midi/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_VT.mid,1709916852,1711479841
7. Entry of Phoebus and 8. When a cruel long winter,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#7a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Am,3,"archlute, cello, viola, violin 2:violin, violin 1:violin, kettle drums, trumpet 2:trumpet, trumpet 1:trumpet, tenor","archlute, tenor",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_VTP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/pdf/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_VTP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/07-8_entry_of_phoebus_and_when_a_cruel_long_winter/midi/07-8_entry_of_phoebus_and_when_a_cruel_long_winter_VTP.mid,1709916852,1711575385
"10. Here's the summer, sprightly gay",,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#10,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,GM,3,"archlute, cello, alto, oboe 2:oboe, oboe 1:oboe",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/10_heres_the_summer_sprightly_gay_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/pdf/10_heres_the_summer_sprightly_gay_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/midi/10_heres_the_summer_sprightly_gay_T.mid,1709916852,1711479841
"10. Here's the summer, sprightly gay",,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#10,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,GM,3,"archlute, cello, alto, oboe 2:oboe, oboe 1:oboe","archlute, alto",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/10_heres_the_summer_sprightly_gay_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/pdf/10_heres_the_summer_sprightly_gay_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/midi/10_heres_the_summer_sprightly_gay_VT.mid,1709916852,1711479841
"10. Here's the summer, sprightly gay",Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#10a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,GM,3,"archlute, cello, alto, oboe 2:oboe, oboe 1:oboe","archlute, alto",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/10_heres_the_summer_sprightly_gay_VTP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/pdf/10_heres_the_summer_sprightly_gay_VTP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/10_heres_the_summer_sprightly_gay/midi/10_heres_the_summer_sprightly_gay_VTP.mid,1709916852,1711479841
11. Dance for the Haymakers,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#11,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,dance,GM,3,"archlute, cello, violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/11_dance_for_the_haymakers/11_dance_for_the_haymakers_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/11_dance_for_the_haymakers/pdf/11_dance_for_the_haymakers_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/11_dance_for_the_haymakers/midi/11_dance_for_the_haymakers_T.mid,1709916852,1711479841
11. Dance for the Haymakers,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#11a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,dance,GM,3,"archlute, cello, violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/11_dance_for_the_haymakers/11_dance_for_the_haymakers_TP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/11_dance_for_the_haymakers/pdf/11_dance_for_the_haymakers_TP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/11_dance_for_the_haymakers/midi/11_dance_for_the_haymakers_TP.mid,1709916852,1711479841
"12. Next, Winter comes slowly",,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#12,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,lute song,Am,3,"archlute, bass, cello, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/12_next_winter_comes_slowly/next_winter_comes_slowly_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/12_next_winter_comes_slowly/pdf/next_winter_comes_slowly_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/12_next_winter_comes_slowly/midi/next_winter_comes_slowly_T.mid,1709916852,1711479841
"12. Next, Winter comes slowly",,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#12,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,lute song,Am,3,"archlute, bass, cello, viola, violin 2:violin, violin 1:violin","archlute, bass",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/12_next_winter_comes_slowly/next_winter_comes_slowly_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/12_next_winter_comes_slowly/pdf/next_winter_comes_slowly_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/12_next_winter_comes_slowly/midi/next_winter_comes_slowly_VT.mid,1709916852,1711479841
"14. Hail, great Parent",,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#14,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,DM,3,"archlute, bass, tenor, alto, soprano, cello, viola, violin 2:violin, violin 1:violin, kettle drums, oboe 2:oboe, oboe 1:oboe, trumpet 2:trumpet, trumpet 1:trumpet",,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/14_hail_great_parent_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/pdf/14_hail_great_parent_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/midi/14_hail_great_parent_T.mid,1709916852,1711479841
"14. Hail, great Parent",,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#14,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,DM,3,"archlute, bass, tenor, alto, soprano, cello, viola, violin 2:violin, violin 1:violin, kettle drums, oboe 2:oboe, oboe 1:oboe, trumpet 2:trumpet, trumpet 1:trumpet","archlute, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/14_hail_great_parent_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/pdf/14_hail_great_parent_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/midi/14_hail_great_parent_VT.mid,1709916852,1711479841
"14. Hail, great Parent",Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#14a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,DM,3,"archlute, bass, tenor, alto, soprano, cello, viola, violin 2:violin, violin 1:violin, kettle drums, oboe 2:oboe, oboe 1:oboe, trumpet 2:trumpet, trumpet 1:trumpet","archlute, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/14_hail_great_parent_VTP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/pdf/14_hail_great_parent_VTP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/14_hail_great_parent_bc/midi/14_hail_great_parent_VTP.mid,1709916852,1711479841
15. Second Act Tune,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#15,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,air,CM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/15_second_act_tune/15_second_act_tune_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/15_second_act_tune/pdf/15_second_act_tune_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/15_second_act_tune/midi/15_second_act_tune_T.mid,1709916852,1711479841
15. Second Act Tune,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#15,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,air,CM,3,"archlute, cello, viola, violin 2:violin, violin 1:violin",archlute,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/15_second_act_tune/16_second_act_tune_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/15_second_act_tune/pdf/16_second_act_tune_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/15_second_act_tune/midi/16_second_act_tune_T.mid,1709916852,1711479841
16. When I have often heard,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#16,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,GM,3,"9-course, bass, soprano",9-course,,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/16_when_i_have_often_heard_T.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/pdf/16_when_i_have_often_heard_T.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/midi/16_when_i_have_often_heard_T.mid,1709916852,1711479841
16. When I have often heard,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#16,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,GM,3,"9-course, bass, soprano","9-course, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/16_when_i_have_often_heard_VT.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/pdf/16_when_i_have_often_heard_VT.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/midi/16_when_i_have_often_heard_VT.mid,1709916852,1711479841
16. When I have often heard,Performance version,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#16a,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,GM,3,"9-course, bass, soprano","9-course, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/16_when_i_have_often_heard_VTP.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/pdf/16_when_i_have_often_heard_VTP.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/16_when_i_have_often_heard/midi/16_when_i_have_often_heard_VTP.mid,1709916852,1711479841
17. If love's a sweet passion,,Henry Purcell,,Henry Purcell,Z629:The fairy queen,,1692,#17,Sarge Gerbode,Sarge Gerbode,Sarge Gerbode,,,,,,aria,Gm,3,"soprano, alto, tenor, bass, violin 1:violin, violin 2:violin, viola, cello, archlute","archlute, violin 1, soprano",,,,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/if_loves_a_sweet_passion.ft3,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/pdf/if_loves_a_sweet_passion.pdf,https://lutemusic.org/sources/PurcellH/Z629_the_fairy_queen/17_if_loves_a_sweet_passion/midi/if_loves_a_sweet_passion.mid,1709916852,1711479841
