Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified
"18. Deh! Fug[g]ite, O mortali",(Jacques Arcadelt),Francesco Vindella,Jacques Arcadelt,Francesco Vindella,Intavolatura di liuto,1,1546,f.e3v,Sarge Gerbode,Sarge Gerbode,,,,,,,"madrigal, vocal intabulation",GM,4.0,6-course,,,,https://lutemusic.org/facsimiles/VindellaF/Intavolatura_di_liuto/v.1_1546/e3v.png,https://lutemusic.org/sources/VindellaF/Intavolatura_di_liuto/v.1_1546/18_deh_fuggite_o_mortali_arcadeltJ.ft3,https://lutemusic.org/sources/VindellaF/Intavolatura_di_liuto/v.1_1546/pdf/18_deh_fuggite_o_mortali_arcadeltJ.pdf,https://lutemusic.org/sources/VindellaF/Intavolatura_di_liuto/v.1_1546/midi/18_deh_fuggite_o_mortali_arcadeltJ.mid,1709916936,1606692568
1. Tantz 1,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d1a,Sarge Gerbode,Sarge Gerbode,,,,,1. Tantz 1,,tanz und sprung,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d1.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/01_tantz_und_sprung_1.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/01_tantz_und_sprung_1.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/01_tantz_und_sprung_1.mid,1709916936,1588630257
2. Tantz 2,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d1b,Sarge Gerbode,Sarge Gerbode,,,,,2. Tantz 2,,tanz und sprung,FM,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d1.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/02_tantz_und_sprung_2.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/02_tantz_und_sprung_2.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/02_tantz_und_sprung_2.mid,1709916936,1588630257
3. Tantz 3,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d1va,Sarge Gerbode,Sarge Gerbode,,,,,3. Tantz 3,,tanz und sprung,FM,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d1v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/03_tantz_und_sprung_3.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/03_tantz_und_sprung_3.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/03_tantz_und_sprung_3.mid,1709916936,1588630257
4. Tantz 4,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d1vb,Sarge Gerbode,Sarge Gerbode,,,,,4. Tantz 4,,tanz und sprung,GM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d1v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/04_tantz_und_sprung_4.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/04_tantz_und_sprung_4.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/04_tantz_und_sprung_4.mid,1709916936,1588630257
5. Polish dance 1,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d2a,Sarge Gerbode,Sarge Gerbode,,,,,5. Polish dance 1,,polish dance,Gm,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d2.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/05_polish_dance_01.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/05_polish_dance_01.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/05_polish_dance_01.mid,1709916936,1588630257
6. Polish dance 2,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d2b,Sarge Gerbode,Sarge Gerbode,,,,,6. Polish dance 2,,polish dance,Am,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d2.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/06_polish_dance_02.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/06_polish_dance_02.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/06_polish_dance_02.mid,1709916936,1588630257
7. Polish dance 3,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d2c,Sarge Gerbode,Sarge Gerbode,,,,,7. Polish dance 3,,polish dance,CM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d2.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/07_polish_dance_03.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/07_polish_dance_03.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/07_polish_dance_03.mid,1709916936,1588630257
8. Polish dance 4,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d2d,Sarge Gerbode,Sarge Gerbode,,,,,8. Polish dance 4,,polish dance,AM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d2.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/08_polish_dance_04.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/08_polish_dance_04.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/08_polish_dance_04.mid,1709916936,1588630257
9. Polish dance 5,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d2va,Sarge Gerbode,Sarge Gerbode,,,,,9. Polish dance 5,,polish dance,Dm,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/09_polish_dance_05.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/09_polish_dance_05.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/09_polish_dance_05.mid,1709916936,1588630257
10. Polish dance 6,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d2vb,Sarge Gerbode,Sarge Gerbode,,,,,10. Polish dance 6,,polish dance,BbM,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/10_polish_dance_06.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/10_polish_dance_06.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/10_polish_dance_06.mid,1709916936,1588630257
11. Polish dance 7,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d2vc,Sarge Gerbode,Sarge Gerbode,,,,,11. Polish dance 7,,polish dance,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/11_polish_dance_07.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/11_polish_dance_07.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/11_polish_dance_07.mid,1709916936,1588630257
12. Polish dance 8,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d2vd,Sarge Gerbode,Sarge Gerbode,,,,,12. Polish dance 8,,polish dance,EbM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/12_polish_dance_08.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/12_polish_dance_08.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/12_polish_dance_08.mid,1709916936,1588630257
13. Polish dance 9,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d3a,Sarge Gerbode,Sarge Gerbode,,,,,13. Polish dance 9,,polish dance,GM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d3.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/13_polish_dance_09.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/13_polish_dance_09.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/13_polish_dance_09.mid,1709916936,1588630257
14. Polish dance 10,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d3b,Sarge Gerbode,Sarge Gerbode,,,,,14. Polish dance 10,,polish dance,Gm,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d3.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/14_polish_dance_10.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/14_polish_dance_10.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/14_polish_dance_10.mid,1709916936,1588630257
15. Polish dance 11,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d3c,Sarge Gerbode,Sarge Gerbode,,,,,15. Polish dance 11,,polish dance,GM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d3.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/15_polish_dance_11.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/15_polish_dance_11.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/15_polish_dance_11.mid,1709916936,1588630257
16. Polish dance 12,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d3d,Sarge Gerbode,Sarge Gerbode,,,,,16. Polish dance 12,,polish dance,CM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d3.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/16_polish_dance_12.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/16_polish_dance_12.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/16_polish_dance_12.mid,1709916936,1588630257
17. Passamezzo 1,Anticho,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d3v,Sarge Gerbode,Sarge Gerbode,,,,,17. Passamezzo 1,,"passamezzo, passamezzo-harmony",Cm,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d3v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/17_passemezo_1.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/17_passemezo_1.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/17_passemezo_1.mid,1709916936,1700675938
18. Passamezzo 2,Anticho,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.d4v,Sarge Gerbode,Sarge Gerbode,,,,,18. Passamezzo 2,,"passamezzo, passamezzo-harmony",Gm,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/d4v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/18_passemezo_2.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/18_passemezo_2.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/18_passemezo_2.mid,1709916936,1700675938
19. Passamezzo 3,Commune,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.e1v,Sarge Gerbode,Sarge Gerbode,,,,,19. Passamezzo 3,,"passamezzo, passamezzo-harmony",CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/e1v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/19_passemezo_3.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/19_passemezo_3.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/19_passemezo_3.mid,1709916936,1700675938
20. Passamezzo 4,(Commune - Giulio Cesare Barbetta),Matthäus Waissel,Giulio Cesare Barbetta,Matthäus Waissel,Lautenbuch,,1592,f.e2v,Sarge Gerbode,Sarge Gerbode,,,,,,,"passamezzo, passamezzo-harmony",FM,3.0,6-course,,"=  Barbetta 1582, f. c1v",,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/e2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/20_passemezo_4.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/20_passemezo_4.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/20_passemezo_4.mid,1709916936,1700675938
21. Galliard 1a,La Cara Cosa - G major,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.e3v,Sarge Gerbode,Sarge Gerbode,,,,,21. Galliard 1a,,galliard,GM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/e3v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/21_galliard_01a_la_cara_cosa_GM.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/21_galliard_01a_la_cara_cosa_GM.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/21_galliard_01a_la_cara_cosa_GM.mid,1709916936,1588612377
22. Galliard 1b,La Cara Cosa - C major,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.e4,Sarge Gerbode,Sarge Gerbode,,,,,22. Galliard 1b,,galliard,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/e4.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/22_galliard_01b_la_cara_cosa_CM.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/22_galliard_01b_la_cara_cosa_CM.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/22_galliard_01b_la_cara_cosa_CM.mid,1709916936,1588612377
23. Galliard,La rocha el fuso,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.e4v,Sarge Gerbode,Sarge Gerbode,,,,,23. Galliard,,galliard,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/e4v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/23_galliard_02_la_rocha_el_fuso.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/23_galliard_02_la_rocha_el_fuso.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/23_galliard_02_la_rocha_el_fuso.mid,1709916936,1588612377
24. Galliard 3,La Traditora,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f1,Sarge Gerbode,Sarge Gerbode,,,,,24. Galliard 3,,"traditora-dance, traditora",CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f1.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/24_galliard_03_la_traditora.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/24_galliard_03_la_traditora.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/24_galliard_03_la_traditora.mid,1709916936,1700675938
25. Galliard 4a,Chi passa - G major,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f1v,Sarge Gerbode,Sarge Gerbode,,,,,25. Galliard 4a,,galliard,GM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f1v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/25_galliard_04a_chi_passa_GM.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/25_galliard_04a_chi_passa_GM.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/25_galliard_04a_chi_passa_GM.mid,1709916936,1588612377
26. Galliard 4b,Chi passa - C major,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f2,Sarge Gerbode,Sarge Gerbode,,,,,26. Galliard 4b,,galliard,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f2.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/26_galliard_04b_chi_passa_CM.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/26_galliard_04b_chi_passa_CM.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/26_galliard_04b_chi_passa_CM.mid,1709916936,1588612377
27. Galliard 5,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f2va,Sarge Gerbode,Sarge Gerbode,,,,,27. Galliard 5,,galliard,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/27_galliard_05.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/27_galliard_05.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/27_galliard_05.mid,1709916936,1588630257
28. Galliard 6,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f2vb,Sarge Gerbode,Sarge Gerbode,,,,,28. Galliard 6,,galliard,Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/28_galliard_06.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/28_galliard_06.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/28_galliard_06.mid,1709916936,1588630257
29. Galliard 7,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f3a,Sarge Gerbode,Sarge Gerbode,,,,,29. Galliard 7,,galliard,Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f3.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/29_galliard_07.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/29_galliard_07.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/29_galliard_07.mid,1709916936,1588630257
30. Galliard 8,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f3b,Sarge Gerbode,Sarge Gerbode,,,,,30. Galliard 8,,galliard,DM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f3.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/30_galliard_08.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/30_galliard_08.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/30_galliard_08.mid,1709916936,1588630257
31. Galliard 9,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f3va,Sarge Gerbode,Sarge Gerbode,,,,,31. Galliard 9,,galliard,Fm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f3v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/31_galliard_09.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/31_galliard_09.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/31_galliard_09.mid,1709916936,1588630257
32. Galliard 10,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f3vb,Sarge Gerbode,Sarge Gerbode,,,,,32. Galliard 10,,galliard,Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f3v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/32_galliard_10.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/32_galliard_10.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/32_galliard_10.mid,1709916936,1588630257
33. Galliard 11,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f4a,Sarge Gerbode,Sarge Gerbode,,,,,33. Galliard 11,,galliard,Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f4.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/33_galliard_11.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/33_galliard_11.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/33_galliard_11.mid,1709916936,1588630257
34. Galliard 12,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f4b,Sarge Gerbode,Sarge Gerbode,,,,,34. Galliard 12,,galliard,DM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f4.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/34_galliard_12.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/34_galliard_12.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/34_galliard_12.mid,1709916936,1588630257
35. Deutsche Villanella 1,Ohn dich,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f4va,Sarge Gerbode,Sarge Gerbode,,,,,35. Deutsche Villanella 1,,"vocal intabulation, villanella, villanella-light",CM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f4v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/35_deudtsche_vilanella_1_ohn_dich.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/35_deudtsche_vilanella_1_ohn_dich.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/35_deudtsche_vilanella_1_ohn_dich.mid,1709916936,1700675938
36. Deutsche Villanella 2,Wenn ich gedenk,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f4vb,Sarge Gerbode,Sarge Gerbode,,,,,36. Deutsche Villanellà 2,,"vocal intabulation, villanella, villanella-light",Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f4v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/36_deudtsche_vilanella_2_wen_ich_gedenck.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/36_deudtsche_vilanella_2_wen_ich_gedenck.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/36_deudtsche_vilanella_2_wen_ich_gedenck.mid,1709916936,1700675938
37. Deutsche Villanellà 3,Nu bin ich ein mahl frey,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.f4vc,Sarge Gerbode,Sarge Gerbode,,,,,37. Deutsche Villanellà 3,,"vocal intabulation, villanella, villanella-light",Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/f4v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/37_deudtsche_vilanella_3_nu_bin_ich.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/37_deudtsche_vilanella_3_nu_bin_ich.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/37_deudtsche_vilanella_3_nu_bin_ich.mid,1709916936,1700675938
38. Deutsche Villanellà 4,"Venus, du und dein Kind",Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g1a,Sarge Gerbode,Sarge Gerbode,,,,,38. Deutsche Villanellà 4,,"vocal intabulation, villanella, villanella-light",Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g1.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/38_deudtsche_vilanella_4_venus_du_und_dein_kind.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/38_deudtsche_vilanella_4_venus_du_und_dein_kind.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/38_deudtsche_vilanella_4_venus_du_und_dein_kind.mid,1709916936,1700675938
39. Deutsche Villanellà 5,Von nöthen ist,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g1b,Sarge Gerbode,Sarge Gerbode,,,,,39. Deutsche Villanellà 5,,"vocal intabulation, villanella, villanella-light",CM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g1.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/39_deudtsche_vilanella_5_von_noeihen_ist.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/39_deudtsche_vilanella_5_von_noeihen_ist.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/39_deudtsche_vilanella_5_von_noeihen_ist.mid,1709916936,1700675938
40. Deutsche Villanellà 6,Wer wird den trösten mich?,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g1c,Sarge Gerbode,Sarge Gerbode,,,,,40. Deutsche Villanellà 6,,"vocal intabulation, villanella, villanella-light",CM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g1.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/40_deudtsche_vilanella_6_wer_wird_denn_troesten_mich.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/40_deudtsche_vilanella_6_wer_wird_denn_troesten_mich.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/40_deudtsche_vilanella_6_wer_wird_denn_troesten_mich.mid,1709916936,1700675938
41. Deutsche Villanella 7,Ich bin zu lange,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g1d,Sarge Gerbode,Sarge Gerbode,,,,,41. Deutsche Villanella 7,,"vocal intabulation, villanella, villanella-light",CM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g1.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/41_deudtsche_vilanella_7_ich_bin_zu_Lange_gewesen.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/41_deudtsche_vilanella_7_ich_bin_zu_Lange_gewesen.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/41_deudtsche_vilanella_7_ich_bin_zu_Lange_gewesen.mid,1709916936,1700675938
42. Deutsche Villanella 8,Wenn ich der Zeit,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g1e,Sarge Gerbode,Sarge Gerbode,,,,,42. Deutsche Villanella 8,,"vocal intabulation, villanella, villanella-light",Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g1.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/42_deudtsche_vilanella_8_wenn_ich_der_zeit.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/42_deudtsche_vilanella_8_wenn_ich_der_zeit.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/42_deudtsche_vilanella_8_wenn_ich_der_zeit.mid,1709916936,1700675938
